body,title,url
"El cambio de administración municipal generó un gasto para el Ayuntamiento capitalino de alrededor de medio millón de pesos debido a que se tuvo que intervenir en algunas áreas con pintura, hacer el cambio de imagen, diseño de logotipos del Ayuntamiento y hasta la toma de fotografía del nuevo presidente municipal Xavier Nava Palacios, que actualmente permanece en cada una de las direcciones municipales.
De acuerdo a información proporcionada en exclusiva para El Universal San Luis Potosí, esta administración compró cinco mil 106 litros de pintura para cubrir las áreas que la pasada administración marcó con tonos blanco y amarillo.
Al respecto, la Dirección de Egresos del Ayuntamiento señaló que el monto asciende a 305,267.12 pesos exclusivamente para este rubro.



Artículo


A un mes de gestión, estos ayuntamientos denuncian rapiña


Metrópoli


El Universal San Luis Potosí recopila los casos de algunos ediles que han denunciado falta de recursos financieros para operar, así como mobiliario y parque vehicular. 






Gonzalo Benavente, director de servicios municipales, aseveró que aunque no es un gasto muy fuerte era necesario hacerlo para dar mantenimiento a las zonas que son responsabilidad del municipio, tales como mercados, áreas recreativas, centros comunitarios, entre otros.
""Obviamente todo lo que se ha hecho en cuestión de imagen constituye un gasto, en este caso visualmente la pintura, el retiro de señalética de la Unidad Administrativa y otras cuestiones que se debieron hacer"".
Asimismo, Gabriel Andrade, director de comercio municipal, precisó que esta semana arrancó un programa de pintura y mantenimiento en el mercado Revolución ubicado en la colonia San Luis, mismo que se replicará en el resto de los mercados municipales, sin embargo, aseguró que la pintura utilizada en este lugar fue una donación de una empresa y no una inversión del municipio.
""No sólo es el tema de pintarlos, también incluye renovar todos los mercados; ya intervenimos en el mercado Revolución y en este caso la pintura fue donación de una empresa"", finalizó.
[email protected]
vkc
","Cambio de imagen municipal, le costó al ayuntamiento alrededor de medio millón de pesos",http://sanluis.eluniversal.com.mx/metropoli/07-11-2018/cambio-de-imagen-municipal-le-costo-al-ayuntamiento-alrededor-de-medio-millon
" 0 % PULSO SOCIAL0 De melena desaliñada, piel pálida y maquillaje “darks”… Lorde no es la típica estrella pop. Sus letras son pegajosas y siempre se colocan entre los #1 de la radio, pero ¿qué hace a esta neozelandesa tan especial?
En su corta carrera, Lorde ya ha ganado dos Grammys, dos Billboard y un premio MTV. Además la revista TIME la incluyó en su listado con las personas más influyentes del mundo en 2013. Lo más sorprendente es que la cantante tiene apenas ¡22 años! Por cierto, hoy celebramos su cumpleaños.
El tema que la llevo a la fama fue sin duda Royals, con el que se colocó en el tope de la lista Billboard en Estados Unidos. En 2017 siguió la estela de éxito dejada por su primer álbum, Pure Heroine, con Melodrama, un álbum lleno de canciones para dedicarle a tu crush… o a tu ex.
Lorde es uno de los platos fuertes del festival musical Corona Capital 2018 en la Ciudad de México y si quieres conocerla mejor antes de verla en vivo o ya eres un fan consagrado, aquí te dejamos 10 datos poco conocidos sobre la estrella del pop alternativo: Lorde
1. No se llama Lorde
",,http://de10.com.mx/top-10/2018/11/07/quien-es-lorde-10-datos-para-conocer-la-pequena-cantante-neozelandesa
"
[email protected]

La semana pasada los vecinos de Azcapotzalco apenas llenaron un par de cubetas de los tinacos instalados en la alcaldía o se acercaban a lavarse las manos, pero, a siete días del megacorte, hicieron filas de hasta dos horas para poder rellenar sus tambos.

Desde las 11:00 horas de ayer, el vecino Héctor Samuel se formó con sus cuatro cubetas alrededor del tinaco de 10 mil litros ubicado en la explanada principal de la alcaldía.

Bajo el sol, y contando el tiempo que le tomó llegar a una de las tres llaves para abastecerse del líquido, se dijo molesto porque la gente que iba frente a él colocó una escalera para sacar agua desde la parte superior del tinaco.

“El megacorte estuvo fatal... La semana pasada con el desabasto y también ésta, pues ¿se imagina cuánta gente que no tiene cómo comprar garrafones? Ahora, [aquí] está gente haciendo chanchuyo sacando el agua, subiéndose arriba de los tambos”, reclamó.

“Yo aparté agua para la semana pasada, dijeron que iba a llegar el domingo por la noche y lógicamente, ya no tengo. Ahorita me quedé en ceros. Voy a llenar cuatro cubetas, una para cada día”, contó Héctor Samuel mientras esperaba a que una persona con un tambo de color azul terminara de rellenarlo.

Junto con dos de sus vecinos de la colonia Nueva Azcapotzalco, Héctor Samuel reclamó que los vendedores del mercado El Arenal llenaron varias cubetas, aún cuando contrataron pipas para dar servicio con normalidad.

Alta demanda. Para las 14:00 horas el tinaco —que había sido rellenado por la mañana, según los vendedores—, ya sólo tenía la mitad de su capacidad. En promedio, cada persona que se formaba para llegar a alguna de las tres llaves colocadas en el recipiente, llenaba hasta cinco cubetas, sin contar los tambos.

“Yo llevo dos horas formada para llenar unas cubetas. Lo que aparté en tres tambos de 80 litros, que me costaron 150 pesos cada uno, ya se me acabó”, comentó otra mujer con un vestido negro.

Mientras los vecinos esperaban su turno, en una escalera recargada al tinaco estaba Enrique Ortega, un hombre vestido con playera gris que acarreaba agua metiendo una cubeta con un lazo.

“Así fue más rápido, [me tardé] unos 15 minutos para llenar un tambo y tres cubetas”, explicó mientras se secaba el sudor de la frente.

“No tenemos agua desde ayer; en la mañana vinimos a llenar unos botes, pero ahorita seguimos sin agua”, contó Enrique, quien es empleado en una mueblería cercana a la avenida.

“Había mucha gente formada, pero no había agua, ahora sí que el nivel que tienen las llaves ya era más abajo y ya no salía. Una persona le hizo como yo, subirse para llenar más rápido en lo que llegaba la pipa”, finalizó.

En total fueron 50 colonias afectadas en Azcapotzalco por el megacorte para las que ocho tinacos de 10 mil litros que fueron rebastecidos conforme las peticiones de la misma población y otros dos de menor capacidad. Dichos recipientes fueron colocados en las colonias El Arenal, Electricistas, Cosmopolita, Vallejo y Monte Alto.
",Azcapotzalco: se forman dos horas para llenar cubetas,http://www.eluniversal.com.mx/metropoli/azcapotzalco-se-forman-dos-horas-para-llenar-cubetas
"
[email protected]

Perder en JerryLand contra Tennessee 28-14 ante 90 mil 466 aficionados debería ser un pecado capital para Dallas, que gozó de una semana de descanso en la que se nutrió del talento del receptor Amari Cooper.

Pero no, aún son los mismos misteriosos y viejos Cowboys.

El equipo de la Estrella Solitaria se despojó de una primera selección del próximo Draft para conseguir un nuevo juguete para la ofensiva y despidió al entrenador de línea.

Nada funcionó, todo quedó en un “Pensé que hicimos algunas cosas buenas en este juego”, como expresó el head coach, Jason Garrett, quien en estos momentos está en el asiento más caliente para un entrenador de la NFL.


Artículo


¿Qué dejó la Semana 9 de la NFL?

Universal Deportes


Los Saints y los Patriots se perfilan como los dos equipos más fuertes en sus respectivas conferencias 







Garrett tiene una mediocre marca de 70-58 en nueve temporadas al frente de Cowboys, que acumulan dos triunfos en Playoffs desde que Troy Aikman dejó al equipo con tres Super Bowls.

Ya no son tiempos de Aikman, quien ahora critica a Garret y al dueño de Dallas, al decir que son una organización sin rumbo.

La ofensiva de los Cowboys ha anotado 20 puntos o menos en 12 de sus últimos 16 juegos. El personal está desperdiciando los años de contrato de novatos de sus mejores jugadores como Dak Prescott y Ezekiel Elliott.

El dueño, Jerry Jones, prometió, al terminar el juego, una extensión de contrato para el quarterback Dak Prescottt. Aunque el éxito por ahora no acompaña al jugador de tercer año.

Contra Titans, el lunes por la noche, desperdició darle ventaja a su equipo al ser interceptado al principio del partido y luego se atascó en la segunda mitad y no pudo movilizar el ataque.

Con derrotas espalda con espalda, los Cowboys son insípidos, aburridos, predecibles y deberían contemplar por varias horas si no es el momento de apretar el botón rojo para despedir a Garret o resignarse a terminar la temporada como otro equipo más.
 

Nueve semanas de temporada regular y así están los standings por división en la NFL ¿Cómo va tu equipo? #NFLMX pic.twitter.com/nI8cUVjzkJ
 — NFL México (@nflmx) 6 de noviembre de 2018
 ",Cowboys deben tomar una decisión,http://www.eluniversal.com.mx/universal-deportes/futbol/cowboys-deben-tomar-una-decision
"
Texto y fotos actuales: Alejandra ArriagaDiseño web: Miguel Ángel Garnica
 

Compara el antes y después deslizando la barra central
(desliza aquí para ver más grande)


En estos días de muertos recordaremos una leyenda poco conocida que dio nombre a la calle de La Quemada, ubicada en octava calle de Jesús María esquina con Mesones, entre  Izazaga y Pino Suárez. 
Esquina de la octava calle de Jesús María y la séptima de Mesones, donde se visualiza la placa de “La Quemada”
En una época donde eran comunes los duelos de espada, las carrozas tiradas por caballos, las vestimentas extravagantes y los jóvenes enamorados cortejándose mediante cartas,  se registró una historia llena de amor y pasión desmedida que terminó en tragedia.
Cuenta la leyenda que alrededor de 1550 llegó a la Nueva España, un acaudalado hombre de negocios, Don Gonzalo de Espinosa Guevara, acompañado de una muy bella joven, su hija Doña Beatriz, provenientes de la Villa de Illescas, en España.
Desde entonces Beatriz se distinguía por su generosidad, pues en Illescas socorría continuamente a los más necesitados; en México lo continúo, se cuenta que en una ocasión al visitar Texcoco, al ver las condiciones tan miserables en que vivían los pobladores se quitó todas sus joyas y se las obsequió para que las vendieran. 
Era tan hermosa como bondadosa, cualquier caballero quería estar a su lado, pero hubo sólo uno que robó su corazón: un joven noble italiano, Don Martín de Scúpoli, Marqués de Piamonte y Francteschelo, al que conoció en una reunión en el Palacio del Virrey Don Luis de Velasco.
El amor de Martín por Beatríz era tan grande que estaba dispuesto a acabar con cualquier pretendiente que ella tuviera, la celaba de tal manera que retaba a duelo a los jóvenes interesados por su amada.
La hermosa joven no estaba enterada de los actos de su enamorado, ella poseía los sentimientos más puros hacia él; mientras que Martín sólo estaba prendado de su belleza.
Unos cuentan que Beatriz estaba dispuesta a acabar con su belleza para que el italiano ya no la quisiera, otros cuentan que había determinado acabar con los celos de Martín al enterarse sobre las muertes de sus pretendientes a causa de su encanto.
Cual fuera el caso, Beatriz tomó una determinación heroica, resolvió terminar con la responsable de las desgracias, su belleza, se dispuso afearse a voluntad propia.
Cierto día, al no estar sus padres en México, despachó a la servidumbre para quedarse completamente sola en su casa; en una de las habitaciones puso a calentar un brasero, un pequeño recipiente metálico donde arden brazas de carbón. Al estar a punto de quemarse, para darse valor se inclinó hacia la imagen de Santa Lucía, aquella cristiana que se arrancó los ojos para no sucumbir ante un hombre enamorado locamente de ella. Se dice que a pesar de ya no tener ojos aun así podía ver.
Beatriz se arrodilló y posó su rostro sobre las ascuas ardientes del bracero. ¡Lo hizo! quemó su rostro, realizó tan doloroso sacrificio; tales eran sus gritos y lamentos que Fray Marcos de Jesús acudió a la casa de la joven. El mercedario presenció lo ocurrido y lo comunicó al italiano.
El amado de aquella cristiana se encaminó desesperadamente a su hogar. Al llegar, la encontró recostada sobre el sillón con un vestido blanco y un tocado negro que cubría su rostro; de la antigua hermosura que Martín amaba ya no quedaba nada, solo unos ojos adormilados, dulces que mostraban la inmensidad de su alma bondadosa.

La Quemada, recreación por Dafne García, la dramatización se realizó en el callejón de la Plaza de la Santa Veracruz.  
Ya no quedaba nada de su agraciada cara, pero su alma estaba aún más embellecida. Martín se recuperó, abrazó a su novia y entendió que el amor va más allá de lo físico, se enamoró más de ella y admiró el lastimoso sacrificio.
Con más amor del que podía demostrar, Martín la hizo su esposa; algunos cuentan que se casaron en la Profesa, pero hasta el día de su boda Beatriz nunca más volvió a mostrar su rostro y quienes conocían su historia nombraron el lugar donde vivía “la calle de La Quemada”.
Se dice que, después de su trágico sacrificio, la Quemada no volvió a salir sin su velo. 
De acuerdo a David Contreras Pineda, historiador egresado del Claustro de Sor Juana, investigador y divulgador de tradiciones orales, la leyenda es un recuerdo a voces que se ha conservado y se ha ido modificando al pasar de los años, una parte de realidad y otra de mito, que da un toque de misticismo al relato.
David Contreras Pineda, Cuenta-Leyendas profesional, posando en la Alameda Central. 
David se ha dedicado a esta labor desde hace 12 años, la primera ocasión que se presentó fue en un taller en el Centro Cultural José Martí en Dr. Mora 1, Colonia Centro. Según el “Cuenta Leyendas” la reacción de la gente es de enojo y asombro por lo que hace Beatriz, porque no entienden por qué lo hace. Sin embargo, ella carga en la conciencia las muertes de los hombres que se enfrentaron por ella en duelos con Martín.
Según el historiador, lo más usual era que los españoles nobles vivieran cerca del Palacio Virreinal y de la Catedral, los que vivían más retirado eran los españoles comerciantes, es por eso que la familia de Beatriz vivía en la calle de Jesús María, alejada de los nobles.   
Otro quemado…
La leyenda de Fray hermosura es la contraparte de La Quemada; Beatriz vivió a principios del Virreinato, mientras que la de Fray hermosura se desarrolló a finales en el Convento de San Fernando en la colonia Guerrero, así lo comenta David Pineda.  
Era un muchacho muy guapo, proveniente de igual manera de Illescas, quien se había decidido a pedir los hábitos en San Fernando. Por su gran belleza era un fraile muy popular, las jóvenes y señoras tenían una imagen de él como si fuera un santo.
Un día desapareció, fue secuestrado, todos pensaron que jamás volvería, lo dieron por muerto. Pero, luego regresó a la Congregación de los Franciscanos sorprendiendo a todos, llegó sin dar explicaciones de lo que había pasado.
Sin más, ni más Fray Hermosura se dirigió a la cocina, puso a calentar un tizón y decidió quemar su cara, se desmayó, pero al regresar en sí continúo callando lo que había pasado.
El fraile estaba cansado de que la gente acudiera a verlo tan solo por su galanura, por ello concluyó con su belleza y se dedicó a Dios.   
La belleza fue causa de la desgracia de ambos personajes, ambas almas eran puras, pero las perturbaba y las opacaba su físico.
El clero había determinado que la belleza era mala, asegura el “Cuenta Leyendas”, la mujer es mala y por eso se responsabiliza a Beatriz de las muertes de los demás pretendientes; aunque ella no hubiera hecho nada, había sido la causa de ellas.
Las calles del Centro Histórico de la Ciudad de México guardan en cada esquina historias y leyendas que enriquecen y dan personalidad a esta gran ciudad; cada que uno camine por este lugar puede ver placas conmemorativas que destacan un hecho o acontecimiento que marcó esa pequeña parte de la capital.
De la leyenda de ""La Quemada"" no queda más que una placa en la calle de Jesús María. 
La fotografía principal es una recreación de la leyenda de la Quemada, realizada en este año. La foto comparativa antigua de la calle de Jesús María, vista hacia el sur desde la esquina con Venustiano Carranza alrededor de 1930. Del lado izquierdo se encuentra el antiguo Mercado de la Merced. Foto de la colección de David Guerrero.
Fuentes:
Leyendas y tradiciones relativas a las calles de México de Ángel R. de Arellano
Historia y Leyendas de las calles de México
Novena de la gloriosa Santa Lucía, virgen y mártir, abogada de la vista
Entrevista a David Contreras Pineda, cuenta leyendas de la Alameda Central.
Actriz: Dafne García.
 
",La leyenda que dio nombre a una calle del Centro,https://www.eluniversal.com.mx/mochilazo-en-el-tiempo/la-leyenda-que-dio-nombre-una-calle-del-centro
"¿Quieres vivir unas vacaciones de invierno “fuera de serie”? Considera viajar a Estados Unidos para visitar los icónicos castillos de hielo.
Las maravillas invernales de Ice Castles se instalarán en seis ciudades de América del Norte para atraer a miles de turistas. La experiencia se construye utilizando cientos de miles de pedazos de hielo colocados a mano por artistas profesionales.
Los castillos incluyen impresionantes esculturas iluminadas por LED, tronos congelados, túneles tallados en hielo, toboganes y fuentes.



 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 



 
 

Una publicación compartida de Ice Castles (@icecastles_) el 2 Nov, 2018 a las 11:04 PDT



Recomendamos 






Recomendaciones para prepararte para el invierno 


No es sencillo sobrellevar la temporada de frío por lo que más vale estar prevenido en todos los sentidos posibles 



Construir las estructuras toma cerca de 20 meses. Los artesanos del hielo unen las piezas una por una; las tallan con picos y motosierras.
“El proceso deja a los castillos de hielo como fenómenos naturales, en lugar de estructuras talladas y uniformes. Cada castillo ocupa aproximadamente un acre de espacio y pesa alrededor de 25 millones de libras”, señalan.



 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 



 
 

Una publicación compartida de Ice Castles (@icecastles_) el 26 Feb, 2018 a las 11:37 PST



Aunque la fecha de apertura variará según la ubicación de los castillos, el equipo de Ice Castle espera que todas las instalaciones estén listas a mediados de diciembre.
Los boletos cuestan entre $15.95 y $13.95 dólares. Los niños menores de tres años entran gratis. Si quieres anticipar tu compra entra www.icecastles.com.
Prepara tu ropa de invierno y prepárate para deslizarte por los toboganes helados. Admira las estructuras enormes y ¡no olvides tu cámara. En nuestra galería te mostramos las ciudades donde encontrarás los castillos de hielo.



 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 



 
 

Una publicación compartida de Ice Castles (@icecastles_) el 1 Oct, 2018 a las 7:42 PDT




 


 

 
 


 


Ver esta publicación en Instagram

 


 
 
 


 
 


 
 
 



 
 

Una publicación compartida de Ice Castles (@icecastles_) el 21 Feb, 2018 a las 9:58 PST



No te pierdas 






Las 15 mejores ciudades de EU para viajar en invierno


Los destinos más caros se encuentran Bridgeport, Stamford y Norwalk, en Connecticut 



",,https://www.viveusa.mx/destinos/destinos-de-eu-y-canada-donde-encontraras-castillos-de-hielo
"
[email protected]

Su sueño es convertirse en futbolista y para eso viajó a México, explica Evis Antonio Munguía Padilla, hondureño de 19 años, mientras hábilmente se pasa de una pierna a otra un balón de futbol medio desinflado.

“A eso he venido, a cumplir mi sueño: quiero ser futbolista, aunque sea de la Segunda División. El Atlas me encanta, en Honduras yo lo miraba y es un gran equipo. Si Dios lo permite y no hay cambio de planes, mi meta es llegar a Guadalajara a hacer mi prueba”.

Quiere convertirse en el próximo Chucky Lozano, su héroe, para sacar de la pobreza a su madre y a sus dos hermanos menores.

Su familia es tan pobre que Evis, quien empacó su mejor ropa para hacer este viaje, aprendió a patear descalzo el balón.

“Jugaba allá con hombres mayores que yo y competí en un campeonato. Tengo talento, tengo 19 años y mucho tiempo por delante para superarme. Un sueño para mí es quedarme en una gran liga como la mexicana, es la más competitiva. (...) tengo talento y vengo a demostrarlo. Si no me quedo en Guadalajara, me voy pa’ Nuevo León”, platica mientras domina un balón anaranjado que le prestaron otros compañeros que viajan con él en la caravana migrante.

Dice que vino en el éxodo humanitario, no para llegar a Estados Unidos, sino con la esperanza de obtener el estatus de refugiado que le permita alcanzar su sueño de probar su talento para el equipo de futbol de sus amores: el Atlas.

“Mi sueño era ser futbolista en Honduras. Llegué a la segunda división, pero en mi país no apoyan a los pobres como yo. Me vine acá y tal vez en el camino he venido sufriendo, pero quiero llegar”, dijo en entrevista.

Evis, cuyo grado de estudios máximo es el equivalente a segundo grado de secundaria, lo que estaba estudiando antes de llegar, es originario del departamento de Comayagua, en el municipio de San Antonio.

Sin decirles a su madre ni a sus dos hermanos pequeños, este campesino de 19 años tomó dos mudas de ropa, las metió en una mochila y dejó el hogar familiar, sin llevar en la bolsa un solo lempira, que es la moneda oficial de Honduras.

“Aquí es bonito, la gente te trata bien, en el camino te dan comida, agua, café. No le avisé a mi familia que venía para acá, porque este camino es muy difícil agarrarlo. Después de regresar del colegio me quité el uniforme y me vine. Ya le hablé a mi mamá [le dije] que estoy aquí, que estoy bien y no se preocupe”.
","“Vengo a cumplir mi sueño de ser futbolista”, dice migrante",http://www.eluniversal.com.mx/nacion/vengo-cumplir-mi-sueno-de-ser-futbolista-dice-migrante
"Al cadáver de una mujer lo cubrieron con bolsas, cobijas y hules. Después lo amarraron para abandonarlo en un terreno ubicado en los límites de Tecámac y Zumpango, en el Estado de México.
EL HALLAZGO. Ayer, habitantes del poblado de Santa María Ajoloapan encontraron un bulto que yacía en un terreno del Camino Viejo a Zumpango.
A lo lejos tenía la forma y el tamaño de un cuerpo humano, pero estaba cubierto y atado con cinta.
Al acercarse encontraron un orificio por el que se asomaban partes de un cuerpo.
Por eso llamaron a policías municipales, quienes al llegar confirmaron que se trataba de un cadáver. La mano y parte de un brazo que se dejaban entrever lo confirmaba.
DESCONOCIDA. Por eso arribaron agentes y peritos, que trasladaron el cuerpo al anfiteatro de Tecámac.
Ahí confirmaron que se trataba del cuerpo de una mujer que no fue identificada. Por eso continúa como desconocida en el anfiteatro.
",,http://www.elgrafico.mx/la-roja/abandonan-cuerpo-de-mujer-embolsado-y-amarrado-en-edomex
"La menopausia se caracteriza por la disminución de las hormonas reproductivas a partir de los 45 o 55 años. Su principal causa es el envejecimiento y, con él, el deterioro de las hormonas reproductivas, así como la insuficiencia temprana de ovarios.
La llegada de la menopausia está marcada por síntomas que impactan en la salud física y psicológica de las mujeres. Algunos de ellos, de acuerdo con los Institutos Nacionales de Medicina (NIH, por sus siglas en inglés), son:
1. Cambios en el periodo
Este es el primer signo de la menopausia. Se caracteriza por la afectación en la frecuencia del periodo, el cual puede presentarse cada dos o tres semanas o no manifestarse durante varios meses seguidos, y por la disminución del flujo sanguíneo.
Si los periodos ocurren muy seguidos uno del otro, hay sangrado entre periodos o duran más de una semana, y los periodos regresan después de no sangrar por más de un año, es recomendable acudir con el médico.

2. Presencia de bochornos
Muchas mujeres presentan calores súbitos debido a los cambios en los niveles de estrógenos. La mayoría de ellos duran entre 30 segundos y 10 minutos, y pueden ocurrir varias veces por hora, unas cuantas veces al día o hasta una vez a la semana.
La sensación repentina de calor sucede, especialmente, en zonas del cuello, cabeza y pecho.

3. Problemas para dormir
Algunas mujeres presentan problemas para dormir bien en la noche, principalmente cuando se encuentran alrededor de la mediana edad. Esto debido a los sudores nocturnos, lo que podría ocasionar irritación y cansancio durante el día.

4. Resequedad vaginal
La llegada de la menopausia puede resecar la vagina y afectar la salud de la vejiga. Es por ello que algunas mujeres tienen un impulso súbito de orinar o gotear orina cuando hacen ejercicio, estornudan o ríen. Incluso, presentan dificultades para aguantar la orina el tiempo suficiente para llegar el baño.

5. Cambios de humor
Otro de los signos más frecuentes de la menopausia son los cambios de humor. Una mujer que atraviesa por esta etapa puede experimentar irritabilidad o estrés debido a los cambios hormonales. Esto, además, se acrecienta con el cansancio, los cambios familiares, como el crecimiento de los hijos, o por antecedentes de depresión.

6. Cambios en el deseo sexual
La menopausia también afecta el deseo sexual. Esto debido a que los niveles de estrógenos y progesterona disminuyen antes, durante y después de este proceso.

",,https://www.elbotiquin.mx/sexualidad/7-senales-de-que-la-menopausia-llego-tu-vida
"La fracción panista de la 59 legislatura presentó su agenda de trabajo, la cual tiene una visión ciudadana y hacer eco de las voces de los queretanos que les dieron el voto.
Tania Palacios Kuri detalló que el trabajo de los 12 diputados está englobado en seis ejes temáticos: Gobierno abierto, Desarrollo económico e infraestructura, Cultura de paz y seguridad para todos, Derechos humanos e igualdad sustantiva, Desarrollo humano e integral, Sustentabilidad y protección al medio ambiente.
Manifestó que el compromiso de los diputados del PAN es desahogar los asuntos que optimicen la labor legislativa y que produzcan resultados reales basados en una planeación estratégica.
Palacios Kuri aseguró que el trabajo será en equipo al interior y al exterior con los otros poderes del estado, en todos los ámbitos de gobierno, con la sociedad civil y la ciudadanía en general, en un modelo de gobernanza coordinada y participativa.



Artículo


Se dejan finanzas sanas en el PAN 


Política


Proceso entrega-recepción está por concluir 







“Tenemos un doble compromiso con la ciudadanía, el de atender esta agenda y el de ser receptivos con las temáticas prioritarias y los proyectos de los legisladores de los otros partidos políticos, así como aquellos que la sociedad civil pudiera plantear en el transcurso de esta legislatura, siendo la apertura y el diálogo dos elementos que caracterizarán la labor de esta bancada”, destacó.
En su turno , el diputado Miguel Torres Olguín refirió que deben exigirse eficacia en el grupo legislativo, al tiempo de asegurar que este poder no es propiedad de los diputados, sino una función pública que se ejerce en beneficio de la comunidad.
“No pretendemos inventar la política, es una exigencia moral, un derecho humano (…) Lo importante es que prevalezca la forma justa y no se corrompa en demagógica, populismo, u oligarquismo”, expresó.
Por último, Agustín Dorantes Lambarri manifestó que deben ser receptivos con quienes confiaron en ellos, además de reivindicar el servicio público y el quehacer legislativo. “Es una agenda basada en la experiencia, porque retoma lo hecho por la anterior legislatura”.
 
bft
 
",La agenda del PAN tendrá una visión ciudadana ,http://www.eluniversalqueretaro.mx/sociedad/la-agenda-del-pan-tendra-una-vision-ciudadana
"
[email protected]

El Órgano Interno de Control (OIC) en la Administración Portuaria Integral (API) de Manzanillo (APIMAN), dependiente de la Secretaría de la Función Pública, inició una investigación en torno a una red de corrupción de funcionarios en esa terminal, porque venden y entregan contratos de cesión parcial de derechos, sin aval de su Consejo de Administración.

Román Pablo Rangel Pinedo, titular del OIC de la API Manzanillo, notificó a su par, Luis Manuel Ávila Yépez de la Secretaría de Comunicaciones y Transportes (SCT), que se detectó la entrega de uno de estos contratos a la empresa Logística de Fluidos y Graneles.

En la entrega se hallaron irregularidades que llevaron a considerar que “había elementos para argumentar que la asignación directa APMAN01-035/18 realizada a favor de la empresa no cumple con la normatividad respectiva y los considerandos indicados en la Ley de Puertos y su Reglamento y los servidores responsables pudieran, en su caso, haber incurrido en presuntas implicaciones jurídicas y administrativas”.

Documentos. Notificación al Órgano Interno de Control de la SCT

Añade que el 7 de septiembre, durante la tercera reunión del año del Consejo de Administración de la API Manzanillo, se intentó aprobar la asignación directa, pero los miembros del Consejo argumentaron “falta de precisión en su contenido y redacción al no haberse apegado a la normatividad”.

En el oficio foliado con el número OIC 09/179/363/2018 advierte que a pesar de no estar ratificada el acta correspondiente y haber desacuerdo sobre las condiciones, la autoridad de ese puerto, “suscribió el contrato de cesión a favor de Logística de Fluidos y Graneles”.

El contrato contempla una concesión de superficie de agua de 159 mil 52.42 metros cuadrados, para construir y operar una terminal portuaria para carga, descarga, manejo, almacenaje, alijo, estiba y acarreo de fluidos de cualquier tipo, sea granel agrícola, fertilizantes y carbón por vigencia de 20 años y la posibilidad de que se prorrogue.

Incluso señala que existe una denuncia en el OIC en la cual se presumen presuntas irregularidades administrativas del director general de la API Manzanillo y servidores públicos de la Coordinación General de Puertos y Marina Mercante.

La denuncia presentada y enviada a la oficina de la Secretaría de la Función Pública, Arely Gómez González, y de la Procuraduría General de la República el pasado 14 de agosto, cuya copia posee EL UNIVERSAL, involucra en esta red a Ovidio Noval Nicolau, director general adjunto de la API Manzanillo; a Ricardo Martínez Suárez, director adjunto de Proyectos Prioritarios Marítimo-Portuarios, y a Alejandro Hernández Cervantes, director general de Puertos de la SCT.

En el anexo del oficio, el OIC sostiene que hay argumentos e irregularidades detectadas en la revisión documental realizada al expediente y contrato de asignación directa a favor de Logística de Fluidos y Graneles que hacen presumir presuntas anomalías administrativas de servidores públicos de esta entidad y la Coordinación General de Puertos y Marina Mercante de la SCT.

Y presenta tres argumentos:

—Que el director General de la API asignó directamente una cesión parcial de derechos sin apegarse al acuerdo del Consejo.

—Que la API tramitó dicha solicitud sin contar con toda la documentación que señala la normatividad (Ley de Puertos y su Reglamento) y,

—El contrato número APIMAN01-035/18 presenta inconsistencias que ameritan su revisión.

En el caso del director de la API se sugiere que se investiguen las faltas administrativas.

En el segundo punto, y después de analizar la documentación y el expediente bajo investigación, Ramón Pablo Rangel sostiene que el incumplimiento de la Ley de Puertos y su Reglamento generan implicaciones jurídicas o de presunta responsabilidad administrativa para los servidores involucrados: “Ovidio Noval Nicolau, director General adjunto de la API Manzanillo; a Ricardo Martínez Suárez, director General adjunto de Proyectos Prioritarios Marítimo-Portuarios, y a Alejandro Hernández Cervantes, director general de Puertos de la SCT”.
",Investigan red de corrupción en Puerto de Manzanillo,http://www.eluniversal.com.mx/cartera/investigan-red-de-corrupcion-en-puerto-de-manzanillo
